iter	Passed	Remaining
5032	198410	195808
5033	198447	195766
5034	198483	195723
5035	198522	195683
5036	198580	195663
5037	198623	195627
5038	198661	195586
5039	198715	195560
5040	198751	195518
5041	198782	195470
5042	198819	195428
5043	198867	195398
5044	198911	195363
5045	198959	195331
5046	198996	195289
5047	199039	195254
5048	199077	195213
5049	199116	195173
5050	199158	195136
5051	199199	195099
5052	199231	195051
5053	199279	195021
5054	199324	194987
5055	199372	194955
5056	199417	194922
5057	199455	194880
5058	199490	194837
5059	199533	194801
5060	199577	194766
5061	199625	194735
5062	199669	194700
5063	199715	194667
5064	199754	194627
5065	199787	194582
5066	199831	194546
5067	199885	194521
5068	199926	194483
5069	199970	194448
5070	200009	194408
5071	200041	194362
5072	200088	194329
5073	200122	194284
5074	200168	194252
5075	200219	194224
5076	200269	194194
5077	200310	194157
5078	200364	194131
5079	200403	194091
5080	200449	194058
5081	200496	194026
5082	200542	193992
5083	200576	193948
5084	200619	193912
5085	200670	193884
5086	200705	193840
5087	200752	193808
5088	200796	193773
5089	200837	193735
5090	200879	193698
5091	200929	193668
5092	200968	193628
5093	201017	193599
5094	201057	193559
5095	201108	193531
5096	201154	193498
5097	201188	193453
5098	201232	193418
5099	201278	193385
5100	201322	193350
5101	201369	193318
5102	201421	193290
5103	201471	193260
5104	201520	193230
5105	201569	193200
5106	201600	193152
5107	201655	193128
5108	201691	193085
5109	201735	193050
5110	201772	193008
5111	201814	192971
5112	201853	192931
5113	201897	192895
5114	201929	192849
5115	201968	192809
5116	202009	192771
5117	202051	192734
5118	202093	192697
5119	202135	192660
5120	202192	192637
5121	202222	192589
5122	202270	192558
5123	202317	192525
5124	202357	192486
5125	202395	192445
5126	202436	192407
5127	202477	192369
5128	202514	192327
5129	202559	192293
5130	202600	192255
5131	202645	192221
5132	202698	192193
5133	202747	192163
5134	202787	192125
5135	202837	192095
5136	202875	192054
5137	202925	192025
5138	202969	191989
5139	203024	191964
5140	203063	191924
5141	203111	191893
5142	203140	191844
5143	203177	191802
5144	203221	191766
5145	203257	191723
5146	203290	191678
5147	203330	191639
5148	203378	191608
5149	203423	191573
5150	203466	191536
5151	203521	191512
5152	203567	191479
5153	203610	191442
5154	203639	191393
5155	203678	191353
5156	203734	191329
5157	203795	191309
5158	203850	191285
5159	203902	191257
5160	203949	191225
5161	203986	191183
5162	204024	191141
5163	204060	191099
5164	204108	191067
5165	204150	191030
5166	204194	190994
5167	204233	190955
5168	204265	190908
5169	204302	190866
5170	204350	190834
5171	204391	190797
5172	204436	190762
5173	204472	190720
5174	204515	190683
5175	204560	190648
5176	204599	190609
5177	204632	190563
5178	204673	190525
5179	204716	190488
5180	204753	190446
5181	204798	190412
5182	204843	190378
5183	204879	190335
5184	204925	190302
5185	204988	190284
5186	205026	190243
5187	205063	190201
5188	205098	190157
5189	205138	190119
5190	205175	190077
5191	205213	190035
5192	205250	189993
5193	205294	189958
5194	205328	189914
5195	205367	189873
5196	205414	189841
5197	205461	189808
5198	205509	189777
5199	205554	189742
5200	205597	189706
5201	205633	189663
5202	205671	189622
5203	205708	189580
5204	205751	189544
5205	205789	189503
5206	205831	189465
5207	205878	189433
5208	205929	189404
5209	205970	189366
5210	206024	189340
5211	206065	189302
5212	206112	189269
5213	206157	189234
5214	206200	189198
5215	206248	189166
5216	206290	189129
5217	206323	189084
5218	206366	189047
5219	206408	189010
5220	206467	188988
5221	206516	188957
5222	206563	188924
5223	206612	188894
5224	206662	188863
5225	206695	188818
5226	206733	188777
5227	206772	188737
5228	206819	188704
5229	206856	188663
5230	206894	188621
5231	206928	188577
5232	206964	188534
5233	207005	188496
5234	207063	188473
5235	207111	188441
5236	207151	188402
5237	207198	188369
5238	207243	188334
5239	207287	188298
5240	207331	188264
5241	207366	188220
5242	207412	188186
5243	207456	188150
5244	207500	188115
5245	207546	188081
5246	207597	188052
5247	207629	188005
5248	207670	187967
5249	207708	187926
5250	207759	187897
5251	207787	187847
5252	207851	187829
5253	207898	187797
5254	207937	187757
5255	207973	187714
5256	208029	187689
5257	208081	187661
5258	208124	187624
5259	208171	187591
5260	208215	187556
5261	208258	187520
5262	208302	187484
5263	208340	187442
5264	208382	187405
5265	208417	187362
5266	208460	187325
5267	208508	187293
5268	208550	187256
5269	208590	187216
5270	208631	187178
5271	208674	187142
5272	208716	187104
5273	208758	187066
5274	208801	187030
5275	208841	186991
5276	208887	186957
5277	208934	186925
5278	208972	186883
5279	209027	186857
5280	209065	186817
5281	209104	186776
5282	209175	186764
5283	209246	186753
5284	209305	186731
5285	209363	186707
5286	209432	186694
5287	209488	186670
5288	209551	186650
5289	209616	186634
5290	209681	186616
5291	209748	186601
5292	209806	186578
5293	209875	186564
5294	209940	186547
5295	210010	186534
5296	210079	186521
5297	210138	186498
5298	210187	186467
5299	210229	186429
5300	210266	186388
5301	210311	186353
5302	210381	186340
5303	210418	186298
5304	210457	186257
5305	210485	186207
5306	210526	186169
5307	210571	186134
5308	210620	186102
5309	210663	186066
5310	210698	186022
5311	210739	185983
5312	210783	185947
5313	210826	185911
5314	210868	185873
5315	210906	185832
5316	210947	185793
5317	210989	185756
5318	211023	185711
5319	211077	185684
5320	211121	185649
5321	211160	185608
5322	211210	185577
5323	211258	185545
5324	211294	185502
5325	211330	185459
5326	211377	185426
5327	211429	185398
5328	211475	185363
5329	211507	185316
5330	211547	185278
5331	211593	185243
5332	211642	185211
5333	211690	185179
5334	211732	185142
5335	211776	185105
5336	211823	185072
5337	211862	185032
5338	211908	184997
5339	211952	184961
5340	211986	184917
5341	212016	184869
5342	212048	184823
5343	212094	184789
5344	212133	184748
5345	212182	184716
5346	212226	184681
5347	212265	184640
5348	212297	184594
5349	212333	184551
5350	212376	184514
5351	212421	184479
5352	212458	184437
5353	212499	184398
5354	212549	184368
5355	212584	184324
5356	212622	184282
5357	212668	184248
5358	212713	184214
5359	212758	184179
5360	212816	184154
5361	212865	184123
5362	212900	184079
5363	212941	184040
5364	212984	184004
5365	213016	183957
5366	213059	183921
5367	213092	183875
5368	213132	183836
5369	213170	183794
5370	213212	183757
5371	213251	183717
5372	213302	183687
5373	213341	183647
5374	213375	183602
5375	213413	183560
5376	213457	183524
5377	213500	183488
5378	213528	183438
5379	213573	183403
5380	213619	183368
5381	213656	183326
5382	213702	183292
5383	213746	183256
5384	213789	183219
5385	213843	183192
5386	213885	183154
5387	213936	183124
5388	213979	183087
5389	214013	183043
5390	214051	183001
5391	214093	182963
5392	214132	182924
5393	214179	182890
5394	214211	182844
5395	214251	182804
5396	214288	182762
5397	214326	182721
5398	214371	182686
5399	214404	182640
5400	214450	182606
5401	214495	182571
5402	214537	182533
5403	214579	182495
5404	214624	182460
5405	214665	182421
5406	214702	182380
5407	214739	182338
5408	214785	182303
5409	214827	182265
5410	214873	182231
5411	214925	182202
5412	214971	182167
5413	215013	182130
5414	215052	182090
5415	215106	182062
5416	215149	182025
5417	215188	181984
5418	215220	181938
5419	215253	181893
5420	215308	181866
5421	215350	181828
5422	215393	181791
5423	215437	181755
5424	215470	181709
5425	215500	181662
5426	215534	181617
5427	215570	181575
5428	215616	181540
5429	215647	181493
5430	215693	181459
5431	215727	181414
5432	215770	181377
5433	215802	181331
5434	215838	181288
5435	215882	181251
5436	215942	181229
5437	216012	181215
5438	216076	181196
5439	216122	181161
5440	216161	181121
5441	216201	181081
5442	216252	181051
5443	216294	181013
5444	216338	180977
5445	216378	180938
5446	216422	180901
5447	216482	180878
5448	216526	180842
5449	216564	180801
5450	216609	180766
5451	216656	180732
5452	216690	180687
5453	216734	180651
5454	216781	180618
5455	216813	180571
5456	216855	180534
5457	216895	180494
5458	216947	180465
5459	216996	180433
5460	217026	180385
5461	217063	180342
5462	217102	180302
5463	217145	180265
5464	217198	180236
5465	217267	180221
5466	217308	180182
5467	217346	180141
5468	217387	180102
5469	217437	180071
5470	217488	180041
5471	217534	180006
5472	217580	179972
5473	217623	179935
5474	217669	179900
5475	217708	179859
5476	217757	179828
5477	217796	179787
5478	217846	179755
5479	217889	179719
5480	217929	179679
5481	217971	179641
5482	218017	179607
5483	218052	179563
5484	218095	179526
5485	218141	179491
5486	218187	179457
5487	218235	179423
5488	218279	179387
5489	218311	179341
5490	218342	179294
5491	218386	179258
5492	218429	179221
5493	218466	179179
5494	218505	179138
5495	218552	179104
5496	218587	179061
5497	218625	179019
5498	218677	178990
5499	218709	178943
5500	218763	178916
5501	218802	178875
5502	218847	178840
5503	218891	178804
5504	218939	178770
5505	218986	178737
5506	219028	178698
5507	219064	178656
5508	219115	178625
5509	219154	178584
5510	219195	178546
5511	219236	178507
5512	219268	178461
5513	219317	178428
5514	219359	178390
5515	219402	178353
5516	219444	178316
5517	219491	178282
5518	219535	178246
5519	219578	178209
5520	219623	178173
5521	219661	178131
5522	219706	178096
5523	219746	178056
5524	219785	178016
5525	219826	177977
5526	219873	177943
5527	219910	177901
5528	219947	177859
5529	219985	177818
5530	220023	177777
5531	220064	177738
5532	220104	177698
5533	220145	177659
5534	220187	177621
5535	220241	177593
5536	220296	177565
5537	220354	177540
5538	220402	177507
5539	220446	177471
5540	220493	177437
5541	220513	177381
5542	220545	177335
5543	220584	177295
5544	220622	177253
5545	220667	177218
5546	220712	177182
5547	220768	177156
5548	220811	177118
5549	220853	177080
5550	220888	177037
5551	220935	177002
5552	220977	176965
5553	221016	176924
5554	221053	176882
5555	221093	176843
5556	221132	176802
5557	221169	176760
5558	221211	176722
5559	221245	176678
5560	221290	176642
5561	221325	176599
5562	221362	176556
5563	221400	176515
5564	221448	176482
5565	221488	176442
5566	221528	176403
5567	221571	176365
5568	221613	176327
5569	221658	176292
5570	221689	176244
5571	221723	176201
5572	221775	176171
5573	221821	176136
5574	221853	176089
5575	221906	176060
5576	221953	176026
5577	221998	175991
5578	222050	175960
5579	222085	175917
5580	222123	175875
5581	222168	175840
5582	222217	175807
5583	222263	175772
5584	222303	175733
5585	222348	175697
5586	222384	175655
5587	222416	175608
5588	222458	175570
5589	222506	175537
5590	222543	175495
5591	222582	175454
5592	222619	175412
5593	222668	175380
5594	222705	175338
5595	222746	175299
5596	222787	175260
5597	222834	175226
5598	222875	175187
5599	222907	175141
5600	222958	175110
5601	222998	175071
5602	223040	175032
5603	223084	174996
5604	223131	174962
5605	223175	174925
5606	223218	174888
5607	223255	174846
5608	223298	174809
5609	223340	174771
5610	223378	174729
5611	223419	174690
5612	223468	174658
5613	223511	174620
5614	223557	174585
5615	223602	174550
5616	223626	174497
5617	223669	174460
5618	223713	174424
5619	223757	174387
5620	223801	174351
5621	223841	174311
5622	223879	174270
5623	223908	174221
5624	223960	174191
5625	224003	174154
5626	224042	174113
5627	224079	174071
5628	224126	174037
5629	224165	173997
5630	224211	173962
5631	224244	173916
5632	224291	173882
5633	224340	173849
5634	224379	173809
5635	224418	173768
5636	224460	173731
5637	224506	173695
5638	224548	173657
5639	224588	173617
5640	224638	173586
5641	224685	173552
5642	224720	173508
5643	224760	173468
5644	224804	173431
5645	224845	173393
5646	224880	173349
5647	224925	173313
5648	224951	173263
5649	224991	173223
5650	225024	173178
5651	225061	173136
5652	225093	173090
5653	225142	173058
5654	225170	173009
5655	225219	172975
5656	225249	172929
5657	225292	172891
5658	225336	172854
5659	225387	172823
5660	225425	172782
5661	225471	172747
5662	225511	172707
5663	225551	172668
5664	225586	172624
5665	225638	172593
5666	225678	172554
5667	225726	172520
5668	225765	172480
5669	225816	172449
5670	225858	172410
5671	225915	172384
5672	225958	172346
5673	225995	172304
5674	226035	172264
5675	226076	172226
5676	226116	172186
5677	226153	172144
5678	226183	172096
5679	226226	172059
5680	226272	172024
5681	226313	171985
5682	226352	171945
5683	226397	171908
5684	226436	171868
5685	226480	171831
5686	226518	171791
5687	226561	171753
5688	226610	171720
5689	226644	171676
5690	226686	171638
5691	226728	171599
5692	226777	171566
5693	226816	171526
5694	226868	171495
5695	226912	171458
5696	226950	171417
5697	227002	171387
5698	227050	171353
5699	227088	171312
5700	227134	171277
5701	227176	171239
5702	227219	171201
5703	227261	171163
5704	227302	171124
5705	227341	171084
5706	227389	171049
5707	227435	171014
5708	227467	170969
5709	227507	170929
5710	227544	170887
5711	227590	170851
5712	227631	170813
5713	227674	170775
5714	227718	170738
5715	227757	170698
5716	227806	170665
5717	227851	170629
5718	227890	170589
5719	227927	170546
5720	227967	170507
5721	228009	170468
5722	228050	170430
5723	228087	170387
5724	228122	170344
5725	228160	170303
5726	228207	170268
5727	228249	170230
5728	228286	170188
5729	228329	170150
5730	228377	170117
5731	228420	170080
5732	228458	170038
5733	228501	170001
5734	228545	169964
5735	228591	169929
5736	228636	169893
5737	228675	169852
5738	228722	169817
5739	228765	169780
5740	228807	169742
5741	228838	169695
5742	228874	169653
5743	228911	169611
5744	228952	169572
5745	228986	169527
5746	229020	169483
5747	229067	169449
5748	229106	169408
5749	229147	169369
5750	229182	169326
5751	229228	169291
5752	229265	169249
5753	229303	169207
5754	229346	169170
5755	229393	169136
5756	229443	169103
5757	229482	169063
5758	229530	169029
5759	229566	168986
5760	229612	168950
5761	229658	168916
5762	229702	168879
5763	229734	168833
5764	229770	168790
5765	229812	168752
5766	229846	168708
5767	229889	168670
5768	229923	168626
5769	229962	168586
5770	230002	168546
5771	230038	168503
5772	230076	168462
5773	230126	168429
5774	230194	168410
5775	230275	168400
5776	230337	168376
5777	230417	168366
5778	230489	168350
5779	230562	168334
5780	230637	168320
5781	230713	168306
5782	230789	168293
5783	230857	168273
5784	230913	168245
5785	230982	168226
5786	231063	168217
5787	231115	168185
5788	231152	168143
5789	231191	168103
5790	231230	168062
5791	231274	168025
5792	231312	167983
5793	231364	167952
5794	231398	167908
5795	231445	167873
5796	231489	167836
5797	231532	167799
5798	231572	167759
5799	231619	167724
5800	231657	167683
5801	231705	167648
5802	231745	167609
5803	231806	167584
5804	231852	167548
5805	231890	167507
5806	231936	167471
5807	231976	167432
5808	232025	167398
5809	232063	167357
5810	232091	167308
5811	232147	167280
5812	232185	167239
5813	232231	167203
5814	232272	167164
5815	232316	167127
5816	232362	167091
5817	232404	167052
5818	232446	167014
5819	232488	166976
5820	232519	166930
5821	232562	166892
5822	232604	166853
5823	232644	166813
5824	232687	166775
5825	232722	166732
5826	232751	166685
5827	232805	166654
5828	232855	166621
5829	232910	166593
5830	232959	166559
5831	233038	166547
5832	233094	166519
5833	233142	166484
5834	233182	166445
5835	233213	166398
5836	233261	166364
5837	233307	166328
5838	233345	166287
5839	233391	166251
5840	233442	166219
5841	233483	166179
5842	233521	166138
5843	233575	166108
5844	233624	166075
5845	233677	166044
5846	233724	166009
5847	233761	165967
5848	233806	165930
5849	233862	165902
5850	233903	165863
5851	233955	165832
5852	233997	165793
5853	234029	165747
5854	234065	165704
5855	234104	165663
5856	234145	165624
5857	234185	165584
5858	234229	165548
5859	234266	165505
5860	234303	165463
5861	234340	165421
5862	234382	165383
5863	234417	165339
5864	234457	165299
5865	234503	165263
5866	234551	165229
5867	234600	165196
5868	234649	165162
5869	234708	165135
5870	234757	165102
5871	234801	165064
5872	234854	165033
5873	234896	164995
5874	234948	164963
5875	234991	164925
5876	235042	164893
5877	235084	164854
5878	235123	164814
5879	235170	164779
5880	235210	164739
5881	235251	164699
5882	235297	164664
5883	235336	164623
5884	235391	164594
5885	235441	164560
5886	235487	164525
5887	235525	164484
5888	235571	164447
5889	235621	164415
5890	235660	164374
5891	235693	164329
5892	235734	164290
5893	235770	164247
5894	235820	164214
5895	235859	164173
5896	235908	164139
5897	235953	164103
5898	235990	164061
5899	236051	164035
5900	236104	164004
5901	236141	163962
5902	236183	163924
5903	236225	163885
5904	236271	163849
5905	236325	163819
5906	236369	163782
5907	236421	163750
5908	236466	163713
5909	236503	163671
5910	236552	163637
5911	236598	163601
5912	236654	163573
5913	236693	163532
5914	236730	163490
5915	236788	163462
5916	236854	163440
5917	236895	163400
5918	236945	163368
5919	236987	163329
5920	237024	163287
5921	237072	163252
5922	237110	163210
5923	237164	163180
5924	237203	163139
5925	237252	163105
5926	237296	163068
5927	237336	163028
5928	237391	162998
5929	237440	162964
5930	237491	162932
5931	237541	162899
5932	237589	162864
5933	237638	162830
5934	237673	162787
5935	237708	162743
5936	237764	162714
5937	237816	162682
5938	237871	162652
5939	237922	162620
5940	237977	162590
5941	238025	162555
5942	238061	162512
5943	238126	162489
5944	238193	162468
5945	238229	162425
5946	238271	162387
5947	238316	162350
5948	238356	162310
5949	238406	162276
5950	238452	162240
5951	238502	162207
5952	238540	162166
5953	238580	162125
5954	238622	162087
5955	238674	162054
5956	238725	162022
5957	238782	161993
5958	238823	161953
5959	238865	161915
5960	238903	161873
5961	238975	161855
5962	239018	161817
5963	239053	161774
5964	239094	161734
5965	239131	161692
5966	239171	161652
5967	239219	161617
5968	239249	161570
5969	239287	161529
5970	239336	161494
5971	239385	161461
5972	239431	161425
5973	239488	161395
5974	239543	161366
5975	239574	161320
5976	239610	161277
5977	239666	161247
5978	239705	161206
5979	239751	161170
5980	239791	161130
5981	239836	161094
5982	239888	161061
5983	239942	161030
5984	239992	160997
5985	240028	160954
5986	240057	160907
5987	240097	160867
5988	240157	160839
5989	240207	160806
5990	240252	160769
5991	240292	160729
5992	240340	160694
5993	240385	160657
5994	240421	160615
5995	240463	160576
5996	240500	160534
5997	240552	160501
5998	240593	160462
5999	240636	160424
6000	240675	160383
6001	240721	160347
6002	240759	160305
6003	240806	160270
6004	240854	160235
6005	240893	160194
6006	240940	160158
6007	240986	160122
6008	241019	160078
6009	241061	160039
6010	241098	159996
6011	241145	159961
6012	241183	159920
6013	241228	159883
6014	241259	159837
6015	241302	159799
6016	241337	159755
6017	241381	159717
6018	241423	159678
6019	241474	159646
6020	241509	159602
6021	241569	159575
6022	241613	159538
6023	241658	159501
6024	241690	159455
6025	241725	159412
6026	241759	159368
6027	241805	159331
6028	241851	159295
6029	241902	159262
6030	241947	159225
6031	241987	159185
6032	242024	159143
6033	242055	159097
6034	242101	159061
6035	242135	159016
6036	242177	158978
6037	242219	158938
6038	242255	158896
6039	242297	158857
6040	242335	158815
6041	242382	158780
6042	242421	158739
6043	242460	158698
6044	242523	158673
6045	242562	158632
6046	242597	158589
6047	242638	158549
6048	242675	158507
6049	242716	158468
6050	242761	158430
6051	242798	158388
6052	242838	158348
6053	242890	158316
6054	242929	158275
6055	242964	158231
6056	243022	158203
6057	243078	158173
6058	243118	158133
6059	243153	158090
6060	243193	158049
6061	243235	158010
6062	243276	157970
6063	243313	157928
6064	243345	157883
6065	243380	157840
6066	243417	157798
6067	243460	157759
6068	243516	157729
6069	243544	157682
6070	243587	157643
6071	243636	157609
6072	243671	157565
6073	243721	157532
6074	243758	157490
6075	243809	157456
6076	243854	157420
6077	243903	157385
6078	243946	157347
6079	243989	157309
6080	244031	157269
6081	244059	157222
6082	244106	157186
6083	244139	157141
6084	244182	157103
6085	244226	157065
6086	244257	157020
6087	244297	156979
6088	244340	156941
6089	244386	156904
6090	244422	156862
6091	244469	156826
6092	244514	156789
6093	244560	156753
6094	244605	156715
6095	244642	156674
6096	244677	156630
6097	244719	156591
6098	244761	156552
6099	244805	156515
6100	244849	156477
6101	244900	156444
6102	244946	156407
6103	244978	156362
6104	245031	156330
6105	245079	156295
6106	245136	156265
6107	245183	156230
6108	245244	156203
6109	245286	156164
6110	245338	156131
6111	245387	156097
6112	245427	156057
6113	245483	156026
6114	245542	155998
6115	245588	155962
6116	245630	155923
6117	245681	155889
6118	245731	155856
6119	245767	155813
6120	245810	155774
6121	245857	155739
6122	245901	155701
6123	245939	155659
6124	245986	155623
6125	246033	155588
6126	246073	155547
6127	246120	155512
6128	246158	155470
6129	246203	155433
6130	246257	155402
6131	246302	155365
6132	246339	155323
6133	246380	155282
6134	246424	155245
6135	246468	155207
6136	246517	155172
6137	246559	155134
6138	246609	155099
6139	246662	155068
6140	246716	155036
6141	246754	154994
6142	246794	154954
6143	246831	154912
6144	246890	154883
6145	246943	154852
6146	246983	154811
6147	247021	154770
6148	247059	154728
6149	247099	154688
6150	247131	154643
6151	247180	154608
6152	247234	154576
6153	247279	154539
6154	247316	154497
6155	247357	154457
6156	247405	154422
6157	247453	154386
6158	247497	154349
6159	247533	154306
6160	247579	154269
6161	247622	154231
6162	247662	154191
6163	247718	154160
6164	247767	154125
6165	247814	154090
6166	247851	154048
6167	247891	154007
6168	247935	153970
6169	247986	153936
6170	248024	153894
6171	248065	153855
6172	248113	153819
6173	248151	153778
6174	248206	153747
6175	248250	153709
6176	248287	153667
6177	248331	153629
6178	248378	153593
6179	248426	153558
6180	248463	153516
6181	248522	153487
6182	248573	153453
6183	248608	153410
6184	248649	153370
6185	248709	153342
6186	248753	153304
6187	248796	153266
6188	248850	153234
6189	248894	153196
6190	248944	153162
6191	248980	153119
6192	249019	153078
6193	249056	153036
6194	249108	153003
6195	249152	152965
6196	249190	152924
6197	249232	152885
6198	249289	152855
6199	249331	152816
6200	249373	152777
6201	249428	152745
6202	249476	152710
6203	249517	152670
6204	249567	152636
6205	249616	152601
6206	249649	152557
6207	249683	152513
6208	249740	152483
6209	249790	152448
6210	249848	152419
6211	249888	152378
6212	249927	152337
6213	249978	152304
6214	250017	152263
6215	250074	152233
6216	250111	152190
6217	250152	152151
6218	250198	152114
6219	250234	152071
6220	250278	152033
6221	250322	151995
6222	250358	151953
6223	250399	151913
6224	250442	151874
6225	250482	151834
6226	250531	151799
6227	250576	151762
6228	250616	151721
6229	250664	151686
6230	250719	151654
6231	250766	151619
6232	250811	151581
6233	250851	151541
6234	250902	151507
6235	250938	151464
6236	250977	151423
6237	251031	151391
6238	251077	151354
6239	251140	151328
6240	251222	151313
6241	251292	151290
6242	251342	151256
6243	251410	151232
6244	251470	151204
6245	251538	151180
6246	251617	151163
6247	251682	151138
6248	251749	151114
6249	251816	151089
6250	251895	151072
6251	251970	151053
6252	252043	151032
6253	252113	151009
6254	252154	150970
6255	252196	150930
6256	252239	150892
6257	252285	150855
6258	252328	150816
6259	252368	150776
6260	252414	150739
6261	252443	150692
6262	252494	150657
6263	252536	150618
6264	252573	150576
6265	252602	150529
6266	252663	150501
6267	252697	150457
6268	252749	150424
6269	252789	150383
6270	252829	150342
6271	252867	150301
6272	252921	150269
6273	252964	150230
6274	253016	150196
6275	253059	150158
6276	253091	150113
6277	253128	150070
6278	253172	150032
6279	253222	149998
6280	253258	149954
6281	253295	149913
6282	253338	149874
6283	253381	149835
6284	253428	149798
6285	253474	149762
6286	253517	149723
6287	253555	149681
6288	253599	149643
6289	253637	149601
6290	253677	149561
6291	253719	149521
6292	253753	149477
6293	253809	149446
6294	253843	149402
6295	253899	149371
6296	253937	149329
6297	253983	149292
6298	254021	149251
6299	254082	149223
6300	254126	149185
6301	254170	149146
6302	254217	149110
6303	254256	149069
6304	254306	149034
6305	254368	149006
6306	254408	148966
6307	254451	148927
6308	254501	148892
6309	254548	148856
6310	254595	148820
6311	254640	148782
6312	254674	148738
6313	254708	148694
6314	254747	148653
6315	254786	148612
6316	254827	148571
6317	254866	148531
6318	254909	148492
6319	254958	148457
6320	255003	148419
6321	255056	148386
6322	255100	148348
6323	255148	148311
6324	255177	148265
6325	255223	148227
6326	255261	148186
6327	255305	148148
6328	255349	148109
6329	255392	148071
6330	255435	148032
6331	255472	147990
6332	255518	147952
6333	255566	147916
6334	255605	147876
6335	255651	147839
6336	255693	147799
6337	255748	147767
6338	255790	147728
6339	255817	147680
6340	255867	147645
6341	255916	147610
6342	255954	147568
6343	256000	147531
6344	256064	147504
6345	256114	147469
6346	256159	147431
6347	256193	147387
6348	256230	147345
6349	256270	147305
6350	256300	147258
6351	256339	147217
6352	256389	147182
6353	256413	147133
6354	256451	147091
6355	256496	147053
6356	256551	147021
6357	256595	146983
6358	256638	146944
6359	256675	146902
6360	256708	146857
6361	256754	146820
6362	256795	146780
6363	256831	146738
6364	256870	146696
6365	256908	146655
6366	256958	146620
6367	257004	146582
6368	257042	146541
6369	257070	146493
6370	257112	146454
6371	257154	146414
6372	257195	146375
6373	257242	146338
6374	257280	146296
6375	257316	146253
6376	257374	146223
6377	257413	146182
6378	257452	146141
6379	257499	146104
6380	257543	146066
6381	257585	146026
6382	257648	145999
6383	257695	145963
6384	257740	145924
6385	257784	145886
6386	257824	145846
6387	257859	145803
6388	257910	145768
6389	257958	145732
6390	258005	145695
6391	258053	145659
6392	258100	145622
6393	258143	145583
6394	258191	145548
6395	258240	145512
6396	258287	145475
6397	258332	145438
6398	258373	145398
6399	258409	145355
6400	258451	145315
6401	258491	145275
6402	258545	145242
6403	258587	145203
6404	258633	145165
6405	258683	145130
6406	258722	145089
6407	258765	145050
6408	258811	145013
6409	258853	144973
6410	258902	144938
6411	258948	144901
6412	258981	144856
6413	259024	144818
6414	259058	144773
6415	259096	144732
6416	259144	144695
6417	259191	144659
6418	259246	144627
6419	259294	144591
6420	259334	144550
6421	259384	144515
6422	259436	144481
6423	259491	144449
6424	259534	144410
6425	259578	144371
6426	259625	144334
6427	259669	144296
6428	259708	144255
6429	259745	144213
6430	259771	144164
6431	259820	144129
6432	259865	144091
6433	259902	144048
6434	259956	144016
6435	260005	143980
6436	260050	143942
6437	260087	143900
6438	260131	143862
6439	260177	143824
6440	260219	143785
6441	260259	143744
6442	260309	143709
6443	260338	143662
6444	260380	143623
6445	260420	143582
6446	260459	143541
6447	260497	143499
6448	260537	143459
6449	260595	143428
6450	260642	143391
6451	260686	143353
6452	260733	143316
6453	260768	143273
6454	260812	143234
6455	260856	143196
6456	260889	143151
6457	260937	143115
6458	260974	143073
6459	261018	143034
6460	261061	142995
6461	261100	142954
6462	261145	142916
6463	261189	142878
6464	261223	142834
6465	261268	142796
6466	261303	142753
6467	261347	142714
6468	261388	142674
6469	261431	142635
6470	261479	142599
6471	261526	142562
6472	261560	142518
6473	261604	142480
6474	261640	142437
6475	261700	142407
6476	261735	142364
6477	261771	142321
6478	261811	142280
6479	261848	142238
6480	261886	142196
6481	261931	142159
6482	261973	142119
6483	262016	142080
6484	262059	142041
6485	262107	142005
6486	262154	141968
6487	262194	141927
6488	262234	141887
6489	262263	141840
6490	262296	141796
6491	262333	141753
6492	262383	141718
6493	262429	141681
6494	262477	141644
6495	262523	141607
6496	262575	141573
6497	262621	141536
6498	262674	141502
6499	262723	141466
6500	262774	141431
6501	262828	141398
6502	262880	141364
6503	262910	141318
6504	262954	141280
6505	263002	141243
6506	263050	141207
6507	263091	141167
6508	263135	141128
6509	263162	141081
6510	263206	141042
6511	263246	141001
6512	263286	140960
6513	263322	140918
6514	263364	140878
6515	263410	140841
6516	263450	140800
6517	263500	140765
6518	263548	140728
6519	263587	140687
6520	263624	140645
6521	263662	140603
6522	263700	140562
6523	263745	140523
6524	263785	140483
6525	263829	140445
6526	263865	140401
6527	263916	140367
6528	263958	140327
6529	264001	140288
6530	264050	140252
6531	264094	140214
6532	264139	140176
6533	264182	140137
6534	264222	140096
6535	264263	140056
6536	264303	140015
6537	264337	139971
6538	264384	139935
6539	264422	139893
6540	264463	139852
6541	264509	139815
6542	264554	139777
6543	264593	139736
6544	264624	139691
6545	264667	139651
6546	264708	139611
6547	264748	139570
6548	264788	139530
6549	264823	139486
6550	264879	139455
6551	264920	139414
6552	264951	139369
6553	264994	139330
6554	265036	139290
6555	265071	139247
6556	265103	139202
6557	265156	139168
6558	265199	139129
6559	265228	139083
6560	265270	139043
6561	265328	139012
6562	265375	138975
6563	265415	138934
6564	265464	138899
6565	265516	138864
6566	265560	138825
6567	265602	138786
6568	265642	138745
6569	265681	138704
6570	265720	138663
6571	265763	138624
6572	265812	138587
6573	265857	138550
6574	265897	138509
6575	265933	138466
6576	265981	138430
6577	266025	138391
6578	266067	138352
6579	266112	138314
6580	266157	138275
6581	266213	138243
6582	266260	138206
6583	266307	138169
6584	266351	138130
6585	266398	138093
